cohort,signature,method,auroc_raw,auroc_partialled,delta,corr_with_gep,corr_with_infiltration
Puch,NK_cells_Danaher_et_al,mean_z,0.6163265306122448,0.5183673469387755,-0.09795918367346934,0.6451961908466635,0.5853077504539255
Puch,NK_cells_Rooney_et_al,mean_z,0.6224489795918368,0.5081632653061224,-0.11428571428571432,0.5770548847805842,0.4990520031924614
Puch,Natural_Killer_Cell_Cytotoxicity_Li_et_al,mean_z,0.6836734693877551,0.5469387755102041,-0.136734693877551,0.8358926857034784,0.6644653413231999
Puch,Nature_metabolism_Hypoxia,mean_z,0.5163265306122449,0.5183673469387755,0.0020408163265306367,0.23181637504341143,-0.0011008025871241732
Puch,Neutrophils_Bindea_et_al,mean_z,0.4530612244897959,0.6163265306122448,0.16326530612244894,-0.7076664317040199,-0.5914440723762306
Puch,Neutrophils_Rooney_et_al,mean_z,0.4020408163265306,0.563265306122449,0.16122448979591836,-0.5932246265906674,-0.6889246634370264
Puch,Normal_mucosa_Bindea_et_al,mean_z,0.4061224489795918,0.5061224489795918,0.09999999999999998,-0.61292542273376,-0.3795589176870575
Puch,PPAGs,mean_z,0.46938775510204084,0.5387755102040817,0.06938775510204082,-0.4051487385438352,-0.31582551059760405
Puch,Pan_F_TBRs,mean_z,0.3469387755102041,0.42244897959183675,0.07551020408163267,-0.5469316163409582,-0.20406170550185454
Puch,Positive_regulation_of_exosomal_secretion,mean_z,0.5,0.5122448979591837,0.01224489795918371,0.24882051935099586,-0.03237729755667443
Puch,SW480_cancer_cells_Bindea_et_al,mean_z,0.5346938775510204,0.5306122448979592,-0.004081632653061162,-0.37455679548097637,0.004529945246079837
Puch,TAM_Peng_et_al,mean_z,0.373469387755102,0.5775510204081633,0.20408163265306128,-0.7443534575150201,-0.4284237932785419
Puch,TCR_signaling_Pathway_Li_et_al,mean_z,0.7020408163265306,0.42448979591836733,-0.27755102040816326,0.8350701633767587,0.7309929676233905
Puch,TFH_Bindea_et_al,mean_z,0.6122448979591837,0.44285714285714284,-0.16938775510204085,0.628741863631825,0.38581724869341505
Puch,TGFb_Family_Member_Li_et_al,mean_z,0.5163265306122449,0.5244897959183673,0.008163265306122436,-0.3943005885545238,-0.04468267519399293
